Loan_ID,Age,Annual_Income,Credit_Score,Loan_Amount,Interest_Rate,DTI_Ratio,Purpose,Statement,Is_Default,AI_Sentiment_Label,AI_Confidence,Sentiment_Risk_Score
a6fd0cb1-16e6-45c0-84cb-294fe86e8e63,26,27688,637,18646,7.0,36.18,Business,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
bd1a8f4b-88ff-4d40-bb72-c86d92fa675f,28,64131,609,37168,20.72,34.44,Business,Consolidating debt to reduce my overall monthly payments.,0,negative,0.7052075266838074,1
098c60b3-efc9-409e-99af-6e09b91e3d6e,63,37597,511,29081,14.52,24.58,Personal,I have a lot of other debts but I promise to pay.,1,neutral,0.8092361092567444,0
6afa828c-2cd1-4b9f-abe5-841fe9c96c52,26,124154,696,32691,20.94,29.55,Personal,I missed a few payments recently due to an emergency.,0,negative,0.9581639170646667,1
ef158d5b-2d00-4d05-966d-4627e1dace6a,42,85755,712,49331,8.32,32.45,Home Imp,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
d61169a1-ff46-46bf-894d-916deb6d2fed,54,36006,688,24051,13.57,8.17,Personal,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
2fb21e66-7ed1-4aab-89b7-c9bc65a16fa9,40,135302,779,21295,14.75,16.82,Debt Consolidation,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
df4e713e-f64e-4dfc-bfbe-ac7aefc59738,27,91932,659,32847,12.38,23.59,Education,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
0997623a-e072-4d96-8a1a-81f5ed10f004,26,125748,743,37993,3.85,34.62,Personal,I have a lot of other debts but I promise to pay.,0,neutral,0.8092361092567444,0
9a4ffc0c-9165-42ed-8c63-6e95025f5543,23,35917,624,32279,22.35,16.91,Education,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
55c551fc-fba5-4cc8-adaf-37661b780ede,60,130884,636,22371,10.84,41.72,Home Imp,My salary just increased so I can afford this loan.,1,positive,0.947860836982727,0
a42d0cd7-fd35-4f6a-b450-388748d90846,37,139244,683,49132,5.79,26.38,Debt Consolidation,Overwhelmed by bills and need a quick fix.,0,negative,0.919330358505249,1
e3a68a70-7e71-4b55-8639-bd418b15bd94,51,85314,748,31548,22.18,43.63,Education,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
811414f8-d9df-4d0e-a25a-ed6cf0458043,44,115526,658,49158,24.21,32.0,Business,Using this for home renovation which will increase asset value.,1,positive,0.7973698973655701,0
cf0e6d2b-315c-467a-85d8-a6ad77d0359e,28,131950,598,6041,18.46,12.53,Debt Consolidation,Overwhelmed by bills and need a quick fix.,1,negative,0.919330358505249,1
bb2aa146-2999-494c-94a7-b69b1cd66b09,36,82119,710,46029,21.95,26.54,Debt Consolidation,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
b7f60cdf-41dc-4c60-a5f6-0735757b6b29,48,27859,651,12632,7.07,11.1,Personal,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
564cfbd2-bc92-4d81-839b-058c2faabe0b,58,56801,676,18194,9.84,38.18,Personal,I am very financially responsible and have savings.,1,neutral,0.8698418736457825,0
aca58d95-915a-4c30-8b86-b5a1ca6fbff8,66,81595,628,32242,21.75,34.48,Education,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
9c678393-2ced-4c0d-b173-04b5c1dd484a,52,77386,671,36857,14.54,33.98,Personal,I am currently between jobs but expect an offer soon.,0,neutral,0.8484305739402771,0
67ce378f-e5a4-483b-a383-889adb2c6ac8,48,100550,598,25699,15.39,15.71,Personal,I missed a few payments recently due to an emergency.,0,negative,0.9581639170646667,1
53f30073-83e9-4ef4-ad7d-f5d0d3b59af7,62,70451,757,34381,18.5,5.83,Business,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
186b2880-ab54-4a15-a69d-01ff1634725b,35,91536,722,19398,16.13,32.4,Education,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
7a3a6e96-23ff-43d3-bb4f-b88a2f4dd219,29,140759,681,24227,19.04,20.61,Personal,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
01bf9e73-3f80-4385-af92-40b652d78f10,44,129329,718,35954,20.69,38.78,Education,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
725d4259-3c4b-4eec-a231-ee7342c2d2eb,63,88293,635,13460,7.23,11.25,Personal,I have a lot of other debts but I promise to pay.,1,neutral,0.8092361092567444,0
546252e7-f43b-4052-8459-bd6ec0f63229,40,55765,712,18725,15.47,44.97,Business,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
92a81713-b90e-444b-951c-25d54d4c5280,32,133520,659,37995,4.19,7.55,Personal,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
5c0b9b10-a757-4b10-82f5-25b902ed73ce,35,88748,647,21896,24.86,36.4,Debt Consolidation,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
aaf407f7-0fe7-4149-bc7e-5368b1594847,65,139517,630,38776,16.49,9.17,Debt Consolidation,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
28e333b6-4e8a-4c4b-b724-20411e43fbd2,69,39539,679,11939,20.31,29.39,Debt Consolidation,I am currently between jobs but expect an offer soon.,0,neutral,0.8484305739402771,0
ec50ace4-80a5-4e65-afa2-855967c96204,31,107565,672,12737,22.22,41.44,Home Imp,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
c5144d98-b41c-404f-a346-f415e5267a2b,52,121017,744,11507,6.82,19.55,Home Imp,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
a38295d3-1e0e-4546-b0b6-dedf4f9c4027,70,125798,622,5431,8.77,37.37,Business,My business is struggling but I hope this loan helps.,0,positive,0.6618829369544983,0
5e175b66-4b87-459f-b0cd-7f05ea87855e,44,118742,695,32198,11.25,31.6,Home Imp,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
f5159494-3818-4fd3-b889-936a9d5817e8,29,130089,735,33103,12.39,21.37,Personal,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
74797b61-2737-4b52-ba6a-210722319050,44,148697,809,6950,13.02,35.81,Education,My business is struggling but I hope this loan helps.,0,positive,0.6618829369544983,0
5fa5e0aa-9b11-4530-bd24-7c11bf6b8cdf,46,126236,684,15769,12.83,20.73,Debt Consolidation,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
e9ad0e9b-8c9a-41e9-b3b2-63376a74dbb7,24,107786,653,48277,22.33,43.91,Personal,I missed a few payments recently due to an emergency.,1,negative,0.9581639170646667,1
cd4f8b2b-899a-4252-81e1-b94a78883058,40,119575,682,25558,23.05,5.32,Business,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
c3093b6e-37e9-42e2-935a-c07aaa0217d0,65,77944,731,34241,17.34,40.5,Education,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
98874bfe-c136-4c65-ae2a-e3413f59e4f2,43,141349,744,47516,12.2,12.89,Business,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
86879aa9-14f5-43d0-8991-2032df85c777,67,119225,667,13257,14.69,26.63,Home Imp,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
5c9deee0-b42a-4456-8736-5a84725e134d,42,124227,739,46660,6.94,6.12,Education,Consolidating debt to reduce my overall monthly payments.,0,negative,0.7052075266838074,1
1cb9b73a-906d-4c8c-aad0-8c8913fe8a29,67,80410,664,38113,5.87,7.4,Business,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
e723ada3-8c32-4db2-942a-895e0fcf601f,24,124163,716,47661,23.74,22.95,Education,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
89628f6e-929c-43b3-b3c0-8bf18167999f,68,101230,697,42066,18.86,42.5,Education,Consolidating debt to reduce my overall monthly payments.,0,negative,0.7052075266838074,1
dabf984e-53ff-4461-aa1f-1b61265cb9d9,39,112414,652,42536,17.96,33.57,Education,I missed a few payments recently due to an emergency.,0,negative,0.9581639170646667,1
ae27d432-1dc1-47eb-b11c-767385351a69,58,50238,613,28676,13.27,10.86,Personal,I am currently between jobs but expect an offer soon.,0,neutral,0.8484305739402771,0
7d23d479-9549-4a82-b787-ef8d3495311e,48,141458,739,13523,13.74,22.85,Business,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
720b274b-82a7-4586-a61d-9cde1747f387,54,127082,751,30872,22.25,28.37,Personal,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
21c71aa3-7414-43b5-8e3e-25f2cf0671c7,67,79646,686,15672,6.6,10.08,Personal,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
905c7bdd-74f0-4eae-aa59-43ce836435e3,28,116025,671,18935,13.29,6.3,Home Imp,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
ac3a812f-765e-4cb5-8f0d-55400ec7d662,59,136714,618,31779,5.87,19.78,Business,Consolidating debt to reduce my overall monthly payments.,1,negative,0.7052075266838074,1
0592bfa5-b928-423f-8ee4-334ece920136,40,74081,724,24874,9.82,6.12,Home Imp,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
00c59f30-d103-4424-8124-1bb4655ce508,40,141530,692,23578,8.14,37.77,Personal,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
12b2102d-940c-4503-b7c8-6152beed0af9,23,79732,653,36534,15.82,27.63,Business,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
b34c6c73-5833-4b30-ac77-6e950b981ccd,59,42407,702,14078,14.35,23.44,Personal,Overwhelmed by bills and need a quick fix.,0,negative,0.919330358505249,1
0f6ce9bf-fe7e-4362-8a89-b0f0105291d3,41,36706,590,45944,17.79,21.39,Home Imp,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
fc737d92-11ab-4d11-a4eb-8000ef40d162,63,141659,628,34038,19.32,30.84,Home Imp,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
497ec6d1-081f-46dc-b8d9-a88aef0bea4f,40,98537,635,47281,6.16,27.37,Home Imp,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
22ab7752-c4db-4a62-ae13-418d68ab80ea,57,93387,694,17412,19.64,25.11,Debt Consolidation,Need cash fast to cover some gambling losses.,1,positive,0.49670520424842834,0
bab2b77d-fa74-4cc8-a43a-fb7ac40d4874,22,61039,671,18487,8.77,33.22,Education,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
5fdcabbf-6b9c-471c-b6ba-745ba55871e3,41,77664,697,43593,4.47,39.48,Debt Consolidation,I am currently between jobs but expect an offer soon.,0,neutral,0.8484305739402771,0
72d35458-61ea-4f30-a42e-707afe2bd987,54,66599,718,30035,9.03,9.59,Debt Consolidation,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
60a399d4-e821-4716-aac8-0da1de9f6f5b,37,125703,708,10873,6.82,43.09,Home Imp,Need cash fast to cover some gambling losses.,1,positive,0.49670520424842834,0
f6d22a7b-aec7-4a82-948b-4376602a4e57,22,118493,768,8833,9.91,8.95,Home Imp,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
220b9ea9-8a0f-4508-9fe2-c0a0a96b3c42,28,31799,711,18274,8.65,28.88,Home Imp,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
1e5ebe54-5907-4299-9c3b-bdd8a74e02a9,28,60296,656,8973,10.34,27.12,Debt Consolidation,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
649f7d88-8989-45ab-be2b-34d82db0728d,22,60279,635,41311,24.21,32.0,Home Imp,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
fa8dae42-ba54-4920-a099-d18087623997,40,99481,665,31656,13.09,38.85,Education,Consolidating debt to reduce my overall monthly payments.,0,negative,0.7052075266838074,1
c194f97f-00e3-4026-95b6-de85390239d9,55,47044,694,21066,15.06,21.95,Education,I have a lot of other debts but I promise to pay.,0,neutral,0.8092361092567444,0
76876c62-4c61-445e-ba7e-5d9405d1fb63,60,62912,640,47798,24.4,5.02,Personal,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
6c93a791-8b60-4511-b816-8aebac6a7c85,45,71061,701,46432,8.07,38.63,Business,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
3acb43a3-d2c7-4ffb-a118-433b882ccd1e,25,64405,693,10879,12.0,9.92,Home Imp,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
27b608dc-589d-4cb0-b5eb-89c23f5cf2f3,34,105012,624,38083,24.08,17.73,Business,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
e00da49d-effa-4002-b040-413c4690fb15,49,60784,716,21117,17.74,17.87,Home Imp,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
083f64c3-1ce3-42f8-83f7-25feb99b2b5a,65,42527,676,47365,23.33,29.35,Debt Consolidation,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
9d6b9b62-6b53-4a19-a902-b73fcf39f648,56,142344,770,37045,19.89,26.53,Debt Consolidation,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
e39836bb-e23d-4faa-afad-49e9c41c147e,49,113112,671,13088,11.09,37.51,Education,Overwhelmed by bills and need a quick fix.,0,negative,0.919330358505249,1
1139fa12-34c1-43ea-bd9c-4e6404015ced,21,41353,643,35323,11.47,12.72,Debt Consolidation,My business is struggling but I hope this loan helps.,0,positive,0.6618829369544983,0
7249f62c-0898-4462-980c-b95c19d45deb,64,145769,626,28450,7.62,37.65,Business,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
df495037-b40a-4181-ac09-bdb799086e47,44,29822,602,23399,14.1,33.16,Education,Overwhelmed by bills and need a quick fix.,0,negative,0.919330358505249,1
0b531932-bd94-49aa-bea6-e5b20c760d28,46,39541,705,23176,15.74,24.76,Education,Overwhelmed by bills and need a quick fix.,1,negative,0.919330358505249,1
8a2db2e6-3bfd-48a6-b05f-ddf566fadca0,64,104032,756,42037,7.27,28.53,Debt Consolidation,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
c6ac1b04-dd1d-4cd1-811f-6bf5379ef467,54,120538,668,22978,7.62,32.12,Education,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
fe54ee4b-80ff-4173-a3df-ecd70e731dd7,21,147931,671,32991,17.28,42.72,Debt Consolidation,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
ea98fef8-d0d7-4e37-bbf2-025f4a0d2b73,38,40953,661,49575,14.64,24.82,Education,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
93d563ae-51a3-4c26-937b-f79bbb44badc,24,61429,720,32529,14.95,17.65,Personal,I missed a few payments recently due to an emergency.,0,negative,0.9581639170646667,1
d18183d1-ac2b-4cfc-85c5-1060991121e7,22,121658,627,19786,24.53,21.95,Debt Consolidation,My business is struggling but I hope this loan helps.,0,positive,0.6618829369544983,0
e0527739-4d40-4f1b-bca5-be2952171bf3,40,33237,668,46025,16.94,6.11,Personal,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
8570b59f-a903-4e67-bc56-8b5324acb722,42,135167,725,21410,8.81,23.94,Business,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
46707cd6-4ced-4164-a9df-14e9389641dd,36,148672,704,9778,20.18,29.78,Debt Consolidation,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
97777f10-f2d2-493f-8e85-140d0f9aeb70,24,145155,543,7185,11.61,40.6,Debt Consolidation,I have a lot of other debts but I promise to pay.,0,neutral,0.8092361092567444,0
2cd58759-e95d-4761-bc36-dc59e134edfc,24,64514,696,45025,16.96,7.63,Debt Consolidation,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
8e4c3ab5-6d5d-4477-adc2-9178a0411612,46,37560,683,45455,19.67,14.32,Education,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
582b91ee-f8e8-435b-8c00-988a7ee1011a,45,85844,735,33056,22.42,29.77,Business,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
61935990-abdd-4a8f-a4b0-5c89f10bce9c,50,92792,749,26508,16.14,9.32,Debt Consolidation,Need cash fast to cover some gambling losses.,0,positive,0.49670520424842834,0
b2414482-5198-44d8-8643-3603c92a7d7c,57,41512,724,46770,14.44,19.22,Personal,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
4cc57e0d-2633-4018-a883-ac6e6a944054,29,129467,679,7888,4.8,17.47,Personal,Consolidating debt to reduce my overall monthly payments.,0,negative,0.7052075266838074,1
89b5aab0-c121-49db-af12-b150605fb1eb,40,101502,590,40464,20.17,10.9,Business,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
39b02e2a-d96e-484f-bdb0-174e7938878a,54,101865,778,48101,18.08,7.29,Education,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
24f43c62-b523-40de-9b87-d29c4cfd0fc1,48,70064,655,17806,24.49,30.62,Home Imp,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
0ec0713d-ea2c-4a51-b688-d11fce4758be,51,116066,675,35631,16.39,18.25,Education,Consolidating debt to reduce my overall monthly payments.,0,negative,0.7052075266838074,1
6aa0426d-f7c0-45f7-a9a5-3b4f8ff8869d,47,68072,748,15635,5.75,40.04,Debt Consolidation,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
636f6e5c-2253-4706-87ad-8b268eaa5841,35,115861,636,20091,13.53,13.53,Personal,Consolidating debt to reduce my overall monthly payments.,0,negative,0.7052075266838074,1
548c1d84-340d-4049-8147-65063e2bf9c9,68,74271,598,18455,12.11,38.04,Debt Consolidation,I am currently between jobs but expect an offer soon.,0,neutral,0.8484305739402771,0
73253aa3-ec17-4298-943d-f5b3a58e83dd,56,40098,636,14332,9.75,12.78,Education,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
891f6912-17ab-4863-9efe-ef4fd8ddbbc0,33,50929,625,23618,7.24,40.42,Home Imp,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
0d31812e-30c3-4756-9453-f867b97e6224,33,27817,585,16539,21.62,41.43,Debt Consolidation,I am very financially responsible and have savings.,1,neutral,0.8698418736457825,0
9adf4709-ac75-4344-a08e-149e44b9e602,28,69352,659,18778,10.06,14.61,Business,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
12a1fe7d-dfa5-4722-8a1f-c9df9a591974,48,140132,682,9284,6.05,40.31,Home Imp,I have a lot of other debts but I promise to pay.,0,neutral,0.8092361092567444,0
966be275-c2fe-4954-8dfd-9531302b7831,65,74054,591,25837,16.39,44.08,Home Imp,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
378e6510-8f10-433e-abe4-2e7db96c1163,33,136992,661,40092,9.82,10.94,Home Imp,Need cash fast to cover some gambling losses.,1,positive,0.49670520424842834,0
e8334da5-de95-4695-b579-c1437ab99428,53,101556,632,37046,8.0,8.26,Personal,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
e8b3d763-f4ff-4f3a-8d9d-baeb553d2625,53,75871,571,47275,19.65,19.97,Education,My business is struggling but I hope this loan helps.,1,positive,0.6618829369544983,0
30a5648e-efe9-43d0-b639-08bf03ece8ff,54,116030,678,36673,18.89,24.79,Business,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
bf337a15-1e08-4f20-bdd1-51b0f64ab6ec,62,29797,666,18579,8.22,13.12,Home Imp,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
ea18d32c-7a9a-4ef5-811b-d1c4ffe3f366,57,45605,621,29517,8.97,8.39,Debt Consolidation,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
b42a2d93-9aba-4f15-b214-90623e1a963e,58,30392,709,35490,14.51,18.45,Personal,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
3d44cb2c-ea45-4a41-a589-ada1345af934,41,60785,663,30059,4.03,22.67,Business,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
48769153-c688-43fe-9255-5c758d55119e,39,135441,641,37883,14.53,30.75,Business,I am currently between jobs but expect an offer soon.,0,neutral,0.8484305739402771,0
a6129a1c-889d-4b76-b75c-30b561730c48,44,30017,580,40784,7.81,12.87,Business,Overwhelmed by bills and need a quick fix.,1,negative,0.919330358505249,1
5c11ab6d-42f5-43f5-8ef4-c34d5bf86f3c,38,49987,673,44585,24.96,44.94,Education,My business is struggling but I hope this loan helps.,0,positive,0.6618829369544983,0
774c0afa-7f4d-408c-a1ff-f6c08347f1da,39,132781,701,27716,20.34,21.15,Personal,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
b8f0188e-fb37-4fae-8d85-63ca193e638d,51,110733,647,38596,24.77,43.06,Personal,Need cash fast to cover some gambling losses.,1,positive,0.49670520424842834,0
51facefa-d6f8-4f7a-82fa-1da878308631,51,55634,668,38805,16.12,27.1,Personal,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
501ba851-5ee6-4495-b400-29c3ea11905b,41,135860,757,17310,12.72,42.68,Personal,I missed a few payments recently due to an emergency.,1,negative,0.9581639170646667,1
dd34aa18-9001-4ed4-8bb4-01e769f753f1,22,74112,709,14106,15.92,10.13,Debt Consolidation,Consolidating debt to reduce my overall monthly payments.,0,negative,0.7052075266838074,1
0426fcc9-255b-40e2-bdc2-b74b38a56b49,42,54555,553,32469,12.65,35.11,Education,I missed a few payments recently due to an emergency.,1,negative,0.9581639170646667,1
95831d58-ef4c-4119-8da5-d39b42c21797,23,145867,643,14118,6.8,43.11,Business,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
4b91b8cb-6ae6-4582-b852-b3cd9442b5e6,57,138632,671,30617,24.57,13.17,Personal,I have a lot of other debts but I promise to pay.,1,neutral,0.8092361092567444,0
3ae28023-5472-4d2d-b239-9ffb27046f25,27,68101,667,42323,24.18,30.56,Business,My salary just increased so I can afford this loan.,1,positive,0.947860836982727,0
3ee82983-d557-4241-91dd-b9bf613d2de9,32,29202,664,44542,14.01,12.47,Debt Consolidation,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
f186e47a-a794-4320-8cf6-e8b87fd238c3,35,63155,684,48225,14.77,23.19,Business,I have a lot of other debts but I promise to pay.,0,neutral,0.8092361092567444,0
c36b9a0a-41e0-4a89-966a-9ce7af521b94,46,45582,654,12257,6.28,21.74,Debt Consolidation,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
b93b17fb-f76d-45fd-bd16-45a0d253d966,29,139091,678,18479,10.16,37.72,Personal,Consolidating debt to reduce my overall monthly payments.,0,negative,0.7052075266838074,1
75f8e3a8-7d97-4c0f-bd56-09c4a4461663,58,51604,707,37930,18.91,23.36,Home Imp,I have a stable job and plan to pay this off early.,1,neutral,0.5154739618301392,0
5a2837b2-cb83-43f2-bb96-f6022b115c36,46,104278,685,21176,14.81,41.41,Personal,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
8bea75c1-b866-47aa-a3d4-526b2b54ff7a,26,62737,605,47355,22.44,23.25,Business,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
e3ad64d4-eab9-4b02-af1d-c1217d024c6d,47,57654,666,16768,22.85,34.33,Personal,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
f50d7a37-a44d-4fec-bd85-d7fa8ac97b01,57,37521,651,30791,18.52,6.75,Home Imp,Consolidating debt to reduce my overall monthly payments.,0,negative,0.7052075266838074,1
d6cd3155-08a8-4c7f-8621-38ad0f09105c,63,145100,584,9374,18.51,33.9,Home Imp,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
d1682e09-f1f7-4904-9307-5157d8c128e7,28,73330,672,10015,19.74,25.18,Business,Need cash fast to cover some gambling losses.,0,positive,0.49670520424842834,0
01a25ed1-c3ab-45f1-8c6b-7074ab102c9b,53,30850,604,35288,4.07,30.55,Personal,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
a175a9c3-d7b1-42a9-a332-a50e6992896e,46,29951,704,5703,8.89,33.36,Home Imp,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
26a9e100-b509-409b-9166-58ce3b3f3800,50,33943,678,10409,15.29,14.69,Personal,Need cash fast to cover some gambling losses.,1,positive,0.49670520424842834,0
74bd0c93-8177-4661-b7fe-032c02571851,31,134903,617,6183,16.55,12.09,Debt Consolidation,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
a3422e50-9e2a-4324-8f79-a8a75f8a14bd,63,125085,720,5734,18.06,11.14,Business,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
e9aa144b-9dd4-4675-af14-5064aab07015,55,53333,730,33970,18.48,38.46,Education,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
0406ff44-7ce4-4679-a8c6-dbc07bb3447b,45,115485,660,25206,13.05,28.93,Debt Consolidation,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
694d7b00-8d38-4327-883f-13c601b158e9,44,144112,672,20632,7.8,5.64,Debt Consolidation,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
b8e19f56-8787-4a21-8448-2a220308aa5e,64,112680,713,9140,8.24,40.29,Home Imp,I missed a few payments recently due to an emergency.,0,negative,0.9581639170646667,1
49646b96-fa3c-4628-8926-21df465568b7,27,131905,741,26439,10.44,30.07,Education,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
b2a6e468-d02b-4243-8091-3ac10463750e,28,55462,577,19010,5.78,17.93,Debt Consolidation,I have a lot of other debts but I promise to pay.,1,neutral,0.8092361092567444,0
f090f5a0-ce61-4199-ae3a-0ba8ac8d6c7d,34,85132,612,19424,4.92,37.6,Education,Need cash fast to cover some gambling losses.,0,positive,0.49670520424842834,0
eb053fc4-1b65-4dab-ade4-6e91e8e6e840,47,64522,642,44247,14.24,44.62,Education,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
3db02235-261e-4555-863e-1f2a18a806ef,31,58022,646,11209,16.4,44.26,Personal,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
409e7a80-86c5-41d6-9ea9-f50831227592,29,68522,702,16490,17.16,40.36,Business,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
cb80f288-446f-44dd-9abc-a6e5d0b1e3eb,42,27313,720,44880,23.11,22.96,Education,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
f5948a54-5f80-4eeb-943a-9aff659b0105,66,26742,725,20244,3.96,35.36,Debt Consolidation,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
3e42df5b-90a3-4bbf-b580-e05067f1698c,60,35405,572,8927,6.46,24.95,Home Imp,I am currently between jobs but expect an offer soon.,1,neutral,0.8484305739402771,0
4ccb2355-39d1-47ff-b27e-1442fd7fe973,36,146033,638,44195,24.75,22.75,Business,I am currently between jobs but expect an offer soon.,1,neutral,0.8484305739402771,0
14a34f7f-d90d-419b-93fb-e043af1d5a1a,54,128780,614,32190,17.43,16.54,Debt Consolidation,Consolidating debt to reduce my overall monthly payments.,0,negative,0.7052075266838074,1
a65f7b8a-dbb4-4021-bdde-64afa75b395a,36,51976,630,40344,4.66,41.71,Home Imp,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
67c0518b-17ef-4621-881c-79d4c27437eb,59,139387,637,30001,14.71,12.34,Debt Consolidation,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
79db7862-8d7d-4772-a08e-2f5c61177270,24,108147,692,14275,23.67,10.02,Home Imp,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
